ID,Server ID,Timestamp,CPU Usage,CPU Temp,Memory Usage,Disk Usage,Network Sent,Network Received,GPU Usage
975,default_server,2025-02-14 23:55:52,4.1,,72.7,9.6,2401239040,4302947328,
976,default_server,2025-02-14 23:55:52,4.7,,72.7,9.6,2401239040,4302947328,
973,default_server,2025-02-14 23:55:49,12.0,,72.9,9.6,2401239040,4302947328,
974,default_server,2025-02-14 23:55:49,10.7,,73.0,9.6,2401239040,4302947328,
971,default_server,2025-02-14 23:55:46,14.8,,73.5,9.6,2401238016,4302946304,
972,default_server,2025-02-14 23:55:46,14.7,,73.5,9.6,2401238016,4302946304,
969,default_server,2025-02-14 23:55:43,15.8,,73.0,9.6,2401166336,4302720000,
970,default_server,2025-02-14 23:55:43,17.3,,72.6,9.6,2401166336,4302720000,
967,default_server,2025-02-14 23:55:40,13.1,,72.8,9.6,2401152000,4302716928,
968,default_server,2025-02-14 23:55:40,12.1,,72.7,9.6,2401152000,4302716928,
965,default_server,2025-02-14 23:55:37,14.4,,72.8,9.6,2401143808,4302705664,
966,default_server,2025-02-14 23:55:37,11.6,,72.9,9.6,2401143808,4302705664,
963,default_server,2025-02-14 23:55:34,8.4,,72.4,9.6,2401127424,4302701568,
964,default_server,2025-02-14 23:55:34,9.3,,72.4,9.6,2401127424,4302701568,
961,default_server,2025-02-14 23:55:31,1.7,,71.9,9.6,2401119232,4302698496,
962,default_server,2025-02-14 23:55:31,2.6,,71.7,9.6,2401119232,4302698496,
959,default_server,2025-02-14 23:55:28,4.6,,72.2,9.6,2401119232,4302698496,
960,default_server,2025-02-14 23:55:28,5.7,,72.0,9.6,2401119232,4302698496,
957,default_server,2025-02-14 23:55:25,9.2,,72.6,9.6,2401051648,4302625792,
958,default_server,2025-02-14 23:55:25,10.8,,72.5,9.6,2401052672,4302625792,
955,default_server,2025-02-14 23:55:22,9.7,,72.5,9.6,2401050624,4302622720,
956,default_server,2025-02-14 23:55:22,9.9,,72.5,9.6,2401050624,4302622720,
953,default_server,2025-02-14 23:55:19,7.5,,72.5,9.6,2401049600,4302620672,
954,default_server,2025-02-14 23:55:19,8.5,,72.5,9.6,2401049600,4302620672,
951,default_server,2025-02-14 23:55:16,11.4,,72.4,9.6,2401047552,4302616576,
952,default_server,2025-02-14 23:55:16,11.6,,72.4,9.6,2401047552,4302616576,
949,default_server,2025-02-14 23:55:13,9.7,,72.5,9.6,2401046528,4302614528,
950,default_server,2025-02-14 23:55:13,9.4,,72.4,9.6,2401046528,4302614528,
947,default_server,2025-02-14 23:55:10,9.2,,72.4,9.6,2401045504,4302611456,
948,default_server,2025-02-14 23:55:10,10.1,,72.4,9.6,2401045504,4302611456,
945,default_server,2025-02-14 23:55:07,9.3,,72.6,9.6,2401044480,4302608384,
946,default_server,2025-02-14 23:55:07,9.9,,72.7,9.6,2401044480,4302608384,
943,default_server,2025-02-14 23:55:04,8.0,,72.5,9.6,2401041408,4302604288,
944,default_server,2025-02-14 23:55:04,8.5,,72.5,9.6,2401041408,4302604288,
941,default_server,2025-02-14 23:55:01,4.5,,72.5,9.6,2401032192,4302585856,
942,default_server,2025-02-14 23:55:01,3.7,,72.5,9.6,2401032192,4302585856,
939,default_server,2025-02-14 23:54:58,4.8,,72.4,9.6,2401031168,4302583808,
940,default_server,2025-02-14 23:54:58,5.1,,72.4,9.6,2401031168,4302583808,
937,default_server,2025-02-14 23:54:55,5.2,,72.4,9.6,2401029120,4302580736,
938,default_server,2025-02-14 23:54:55,5.1,,72.4,9.6,2401029120,4302580736,
935,default_server,2025-02-14 23:54:52,13.4,,72.6,9.6,2401028096,4302577664,
936,default_server,2025-02-14 23:54:52,12.2,,72.6,9.6,2401028096,4302578688,
933,default_server,2025-02-14 23:54:49,12.7,,72.7,9.6,2401027072,4302574592,
934,default_server,2025-02-14 23:54:49,12.4,,72.7,9.6,2401027072,4302575616,
931,default_server,2025-02-14 23:54:46,10.1,,72.2,9.6,2401026048,4302571520,
932,default_server,2025-02-14 23:54:46,10.5,,72.2,9.6,2401026048,4302572544,
929,default_server,2025-02-14 23:54:43,11.0,,72.2,9.6,2401020928,4302563328,
930,default_server,2025-02-14 23:54:43,10.3,,72.2,9.6,2401020928,4302563328,
927,default_server,2025-02-14 23:54:40,9.0,,72.2,9.6,2401018880,4302561280,
928,default_server,2025-02-14 23:54:40,9.3,,72.2,9.6,2401018880,4302561280,
925,default_server,2025-02-14 23:54:37,4.7,,72.3,9.6,2401016832,4302557184,
926,default_server,2025-02-14 23:54:37,4.2,,72.3,9.6,2401016832,4302557184,
923,default_server,2025-02-14 23:54:34,7.6,,72.1,9.6,2401007616,4302539776,
924,default_server,2025-02-14 23:54:34,8.1,,72.0,9.6,2401007616,4302539776,
921,default_server,2025-02-14 23:54:31,7.2,,72.0,9.6,2400977920,4302531584,
922,default_server,2025-02-14 23:54:31,8.3,,72.0,9.6,2400977920,4302531584,
919,default_server,2025-02-14 23:54:28,5.7,,71.9,9.6,2400977920,4302530560,
920,default_server,2025-02-14 23:54:28,5.9,,71.9,9.6,2400977920,4302530560,
917,default_server,2025-02-14 23:54:25,6.6,,72.1,9.6,2400934912,4302498816,
918,default_server,2025-02-14 23:54:25,7.2,,72.1,9.6,2400934912,4302498816,
915,default_server,2025-02-14 23:54:22,10.6,,72.3,9.6,2400934912,4302498816,
916,default_server,2025-02-14 23:54:22,6.5,,72.3,9.6,2400934912,4302498816,
913,default_server,2025-02-14 23:54:19,5.6,,72.4,9.6,2400925696,4302482432,
914,default_server,2025-02-14 23:54:19,5.9,,72.4,9.6,2400925696,4302482432,
911,default_server,2025-02-14 23:54:16,10.6,,72.1,9.6,2400924672,4302481408,
912,default_server,2025-02-14 23:54:16,11.6,,72.0,9.6,2400924672,4302481408,
910,default_server,2025-02-14 23:54:13,13.2,,72.6,9.6,2400907264,4302445568,
909,default_server,2025-02-14 23:54:12,13.8,,72.6,9.6,2400907264,4302445568,
908,default_server,2025-02-14 23:54:10,10.5,,72.7,9.6,2400900096,4302443520,
907,default_server,2025-02-14 23:54:09,11.0,,72.8,9.6,2400900096,4302443520,
906,default_server,2025-02-14 23:54:07,8.1,,73.1,9.6,2400887808,4302416896,
905,default_server,2025-02-14 23:54:06,8.5,,73.2,9.6,2400887808,4302416896,
904,default_server,2025-02-14 23:54:04,9.8,,72.6,9.6,2400863232,4302240768,
903,default_server,2025-02-14 23:54:03,8.4,,72.9,9.6,2400863232,4302240768,
902,default_server,2025-02-14 23:54:01,13.3,,73.3,9.6,2400826368,4302195712,
901,default_server,2025-02-14 23:54:00,14.4,,73.3,9.6,2400826368,4302195712,
900,default_server,2025-02-14 23:53:58,12.7,,72.5,9.6,2400826368,4302195712,
899,default_server,2025-02-14 23:53:57,14.5,,72.8,9.6,2400826368,4302195712,
898,default_server,2025-02-14 23:53:55,12.3,,72.6,9.6,2400816128,4302188544,
897,default_server,2025-02-14 23:53:54,10.0,,72.6,9.6,2400815104,4302188544,
896,default_server,2025-02-14 23:53:52,12.2,,72.8,9.6,2400809984,4302187520,
895,default_server,2025-02-14 23:53:51,12.7,,72.8,9.6,2400808960,4302186496,
894,default_server,2025-02-14 23:53:49,8.0,,72.2,9.6,2400798720,4302185472,
893,default_server,2025-02-14 23:53:48,7.0,,72.2,9.6,2400798720,4302185472,
892,default_server,2025-02-14 23:53:46,14.5,,72.6,9.6,2400798720,4302184448,
891,default_server,2025-02-14 23:53:45,14.0,,72.7,9.6,2400795648,4302183424,
890,default_server,2025-02-14 23:53:43,6.2,,71.8,9.6,2400787456,4302175232,
889,default_server,2025-02-14 23:53:42,5.7,,71.8,9.6,2400787456,4302175232,
888,default_server,2025-02-14 23:53:40,8.5,,72.4,9.6,2400776192,4302160896,
887,default_server,2025-02-14 23:53:39,8.6,,72.4,9.6,2400776192,4302160896,
886,default_server,2025-02-14 23:53:37,11.7,,72.3,9.6,2400750592,4302153728,
885,default_server,2025-02-14 23:53:36,12.1,,72.3,9.6,2400750592,4302153728,
884,default_server,2025-02-14 23:53:34,9.2,,72.5,9.6,2400743424,4302126080,
883,default_server,2025-02-14 23:53:33,9.3,,72.6,9.6,2400743424,4302126080,
882,default_server,2025-02-14 23:53:31,7.3,,72.5,9.6,2400741376,4302121984,
881,default_server,2025-02-14 23:53:30,8.4,,72.5,9.6,2400741376,4302121984,
880,default_server,2025-02-14 23:53:28,13.6,,72.3,9.6,2400740352,4302119936,
879,default_server,2025-02-14 23:53:27,12.6,,72.3,9.6,2400740352,4302117888,
878,default_server,2025-02-14 23:53:25,7.0,,71.8,9.6,2400717824,4302083072,
877,default_server,2025-02-14 23:53:24,6.9,,72.0,9.6,2400717824,4302083072,
876,default_server,2025-02-14 23:53:22,11.5,,72.3,9.6,2400717824,4302081024,
875,default_server,2025-02-14 23:53:21,11.6,,72.3,9.6,2400716800,4302081024,
874,default_server,2025-02-14 23:53:19,9.3,,72.2,9.6,2400715776,4302077952,
873,default_server,2025-02-14 23:53:18,10.5,,72.2,9.6,2400715776,4302076928,
871,default_server,2025-02-14 23:53:15,5.9,,71.9,9.6,2400714752,4302073856,
872,default_server,2025-02-14 23:53:15,6.1,,71.9,9.6,2400714752,4302073856,
869,default_server,2025-02-14 23:53:12,9.2,,71.9,9.6,2400712704,4302070784,
870,default_server,2025-02-14 23:53:12,10.2,,71.9,9.6,2400712704,4302070784,
867,default_server,2025-02-14 23:53:09,5.9,,71.5,9.6,2400702464,4302061568,
868,default_server,2025-02-14 23:53:09,6.1,,71.5,9.6,2400702464,4302061568,
865,default_server,2025-02-14 23:53:06,8.2,,71.6,9.6,2400700416,4302060544,
866,default_server,2025-02-14 23:53:06,8.0,,71.6,9.6,2400700416,4302060544,
863,default_server,2025-02-14 23:53:03,4.5,,71.8,9.6,2400668672,4302054400,
864,default_server,2025-02-14 23:53:03,4.6,,71.7,9.6,2400668672,4302054400,
861,default_server,2025-02-14 23:53:00,7.5,,71.8,9.6,2400667648,4302053376,
862,default_server,2025-02-14 23:53:00,8.5,,71.8,9.6,2400667648,4302053376,
859,default_server,2025-02-14 23:52:57,9.5,,71.8,9.6,2400667648,4302053376,
860,default_server,2025-02-14 23:52:57,11.7,,71.9,9.6,2400667648,4302053376,
857,default_server,2025-02-14 23:52:54,9.3,,71.9,9.6,2400667648,4302053376,
858,default_server,2025-02-14 23:52:54,9.7,,72.0,9.6,2400667648,4302053376,
855,default_server,2025-02-14 23:52:51,9.8,,72.5,9.6,2400667648,4302053376,
856,default_server,2025-02-14 23:52:51,11.3,,72.5,9.6,2400667648,4302053376,
853,default_server,2025-02-14 23:52:48,16.4,,72.5,9.6,2400655360,4302049280,
854,default_server,2025-02-14 23:52:48,17.6,,72.6,9.6,2400655360,4302050304,
851,default_server,2025-02-14 23:52:45,12.0,,72.9,9.6,2400642048,4302040064,
852,default_server,2025-02-14 23:52:45,11.7,,72.9,9.6,2400645120,4302040064,
849,default_server,2025-02-14 23:52:42,13.5,,73.8,9.6,2400638976,4302035968,
850,default_server,2025-02-14 23:52:42,11.8,,73.8,9.6,2400638976,4302035968,
847,default_server,2025-02-14 23:52:39,10.4,,72.6,9.6,2400638976,4302035968,
848,default_server,2025-02-14 23:52:39,11.7,,72.6,9.6,2400638976,4302035968,
845,default_server,2025-02-14 23:52:36,15.4,,72.8,9.6,2400633856,4302027776,
846,default_server,2025-02-14 23:52:36,16.2,,72.7,9.6,2400635904,4302028800,
843,default_server,2025-02-14 23:52:33,12.8,,73.6,9.6,2400608256,4301995008,
844,default_server,2025-02-14 23:52:33,12.9,,73.8,9.6,2400608256,4301995008,
841,default_server,2025-02-14 23:52:30,9.9,,72.2,9.6,2400607232,4301995008,
842,default_server,2025-02-14 23:52:30,8.5,,72.2,9.6,2400607232,4301995008,
839,default_server,2025-02-14 23:52:27,12.0,,72.4,9.6,2400607232,4301993984,
840,default_server,2025-02-14 23:52:27,11.5,,72.4,9.6,2400607232,4301993984,
837,default_server,2025-02-14 23:52:24,16.2,,72.8,9.6,2400552960,4301946880,
838,default_server,2025-02-14 23:52:24,12.5,,72.8,9.6,2400552960,4301946880,
835,default_server,2025-02-14 23:52:21,10.5,,72.8,9.6,2400548864,4301944832,
836,default_server,2025-02-14 23:52:21,10.5,,72.8,9.6,2400548864,4301944832,
833,default_server,2025-02-14 23:52:18,1.9,,71.8,9.6,2400547840,4301943808,
834,default_server,2025-02-14 23:52:18,2.2,,71.8,9.6,2400547840,4301943808,
831,default_server,2025-02-14 23:52:15,6.5,,71.8,9.6,2400546816,4301942784,
832,default_server,2025-02-14 23:52:15,7.8,,71.8,9.6,2400546816,4301942784,
829,default_server,2025-02-14 23:52:12,12.8,,72.9,9.6,2400546816,4301942784,
830,default_server,2025-02-14 23:52:12,13.1,,72.8,9.6,2400546816,4301942784,
827,default_server,2025-02-14 23:52:09,12.1,,73.4,9.6,2400486400,4301721600,
828,default_server,2025-02-14 23:52:09,15.5,,73.5,9.6,2400486400,4301721600,
825,default_server,2025-02-14 23:52:06,4.2,,72.1,9.6,2400486400,4301721600,
826,default_server,2025-02-14 23:52:06,5.8,,72.1,9.6,2400486400,4301721600,
823,default_server,2025-02-14 23:52:03,5.5,,72.4,9.6,2400485376,4301719552,
824,default_server,2025-02-14 23:52:03,6.0,,72.5,9.6,2400485376,4301719552,
821,default_server,2025-02-14 23:52:00,6.8,,72.1,9.6,2400485376,4301719552,
822,default_server,2025-02-14 23:52:00,7.7,,72.1,9.6,2400485376,4301719552,
819,default_server,2025-02-14 23:51:57,3.7,,71.9,9.6,2400484352,4301718528,
820,default_server,2025-02-14 23:51:57,3.6,,71.9,9.6,2400484352,4301718528,
817,default_server,2025-02-14 23:51:54,7.7,,72.1,9.6,2400484352,4301718528,
818,default_server,2025-02-14 23:51:54,8.8,,72.0,9.6,2400484352,4301718528,
815,default_server,2025-02-14 23:51:51,8.7,,72.3,9.6,2400484352,4301718528,
816,default_server,2025-02-14 23:51:51,9.4,,72.3,9.6,2400484352,4301718528,
813,default_server,2025-02-14 23:51:48,8.1,,72.5,9.6,2400484352,4301717504,
814,default_server,2025-02-14 23:51:48,11.0,,72.2,9.6,2400484352,4301717504,
811,default_server,2025-02-14 23:51:45,4.9,,72.8,9.6,2400476160,4301711360,
812,default_server,2025-02-14 23:51:45,6.2,,72.8,9.6,2400480256,4301711360,
809,default_server,2025-02-14 23:51:42,10.4,,72.2,9.6,2400457728,4301691904,
810,default_server,2025-02-14 23:51:42,11.7,,72.9,9.6,2400457728,4301691904,
807,default_server,2025-02-14 23:51:39,1.6,,71.9,9.6,2400452608,4301679616,
808,default_server,2025-02-14 23:51:39,2.2,,71.7,9.6,2400452608,4301679616,
805,default_server,2025-02-14 23:51:36,6.6,,72.8,9.6,2400452608,4301679616,
806,default_server,2025-02-14 23:51:36,9.3,,72.8,9.6,2400452608,4301679616,
803,default_server,2025-02-14 23:51:33,8.9,,72.3,9.6,2400451584,4301678592,
804,default_server,2025-02-14 23:51:33,11.9,,72.3,9.6,2400451584,4301678592,
801,default_server,2025-02-14 23:51:30,7.9,,72.6,9.6,2400443392,4301665280,
802,default_server,2025-02-14 23:51:30,9.4,,72.6,9.6,2400443392,4301665280,
799,default_server,2025-02-14 23:51:27,14.0,,72.9,9.6,2400430080,4301650944,
800,default_server,2025-02-14 23:51:27,13.1,,72.9,9.6,2400430080,4301651968,
797,default_server,2025-02-14 23:51:24,11.9,,72.7,9.6,2400427008,4301649920,
798,default_server,2025-02-14 23:51:24,9.0,,72.8,9.6,2400427008,4301649920,
795,default_server,2025-02-14 23:51:21,9.5,,72.9,9.6,2400419840,4301647872,
796,default_server,2025-02-14 23:51:21,9.1,,72.9,9.6,2400419840,4301647872,
793,default_server,2025-02-14 23:51:18,15.3,,73.3,9.6,2400419840,4301647872,
794,default_server,2025-02-14 23:51:18,14.4,,73.3,9.6,2400419840,4301647872,
791,default_server,2025-02-14 23:51:15,12.7,,73.2,9.6,2400419840,4301646848,
792,default_server,2025-02-14 23:51:15,13.4,,73.2,9.6,2400419840,4301646848,
789,default_server,2025-02-14 23:51:12,16.8,,73.1,9.6,2400411648,4301644800,
790,default_server,2025-02-14 23:51:12,16.7,,73.1,9.6,2400411648,4301644800,
787,default_server,2025-02-14 23:51:09,8.3,,72.2,9.6,2400403456,4301618176,
788,default_server,2025-02-14 23:51:09,8.2,,72.2,9.6,2400403456,4301618176,
785,default_server,2025-02-14 23:51:06,10.0,,73.1,9.6,2400376832,4301590528,
786,default_server,2025-02-14 23:51:06,11.6,,73.2,9.6,2400381952,4301596672,
783,default_server,2025-02-14 23:51:03,8.3,,73.2,9.6,2400372736,4301588480,
784,default_server,2025-02-14 23:51:03,7.8,,72.7,9.6,2400372736,4301588480,
781,default_server,2025-02-14 23:51:00,5.7,,72.6,9.6,2400362496,4301578240,
782,default_server,2025-02-14 23:51:00,6.0,,72.6,9.6,2400362496,4301578240,
779,default_server,2025-02-14 23:50:57,11.8,,72.9,9.6,2400362496,4301578240,
780,default_server,2025-02-14 23:50:57,13.4,,73.0,9.6,2400362496,4301578240,
777,default_server,2025-02-14 23:50:54,9.1,,73.4,9.6,2400361472,4301577216,
778,default_server,2025-02-14 23:50:54,9.7,,73.6,9.6,2400361472,4301577216,
775,default_server,2025-02-14 23:50:51,20.8,,73.2,9.6,2400311296,4301359104,
776,default_server,2025-02-14 23:50:51,16.5,,73.1,9.6,2400311296,4301360128,
773,default_server,2025-02-14 23:50:48,8.4,,72.9,9.6,2400290816,4301357056,
774,default_server,2025-02-14 23:50:48,10.1,,72.9,9.6,2400290816,4301357056,
771,default_server,2025-02-14 23:50:45,14.1,,73.7,9.6,2400276480,4301342720,
772,default_server,2025-02-14 23:50:45,12.1,,73.7,9.6,2400278528,4301344768,
769,default_server,2025-02-14 23:50:42,11.3,,72.9,9.6,2400237568,4301328384,
770,default_server,2025-02-14 23:50:42,10.3,,72.9,9.6,2400239616,4301329408,
767,default_server,2025-02-14 23:50:39,9.7,,72.7,9.6,2400225280,4301326336,
768,default_server,2025-02-14 23:50:39,10.0,,72.7,9.6,2400225280,4301326336,
765,default_server,2025-02-14 23:50:36,11.6,,72.8,9.6,2400223232,4301323264,
766,default_server,2025-02-14 23:50:36,13.1,,72.8,9.6,2400223232,4301323264,
763,default_server,2025-02-14 23:50:33,12.1,,72.9,9.6,2400204800,4301293568,
764,default_server,2025-02-14 23:50:33,10.7,,72.9,9.6,2400204800,4301293568,
761,default_server,2025-02-14 23:50:30,12.1,,73.2,9.6,2400194560,4301288448,
762,default_server,2025-02-14 23:50:30,13.0,,73.2,9.6,2400194560,4301288448,
759,default_server,2025-02-14 23:50:27,9.0,,72.7,9.6,2400191488,4301283328,
760,default_server,2025-02-14 23:50:27,9.8,,72.7,9.6,2400191488,4301283328,
757,default_server,2025-02-14 23:50:24,9.0,,72.4,9.6,2400131072,4301214720,
758,default_server,2025-02-14 23:50:24,10.5,,72.4,9.6,2400131072,4301214720,
755,default_server,2025-02-14 23:50:21,11.9,,72.4,9.6,2400129024,4301210624,
756,default_server,2025-02-14 23:50:21,14.8,,72.4,9.6,2400129024,4301210624,
753,default_server,2025-02-14 23:50:18,8.8,,72.5,9.6,2400128000,4301206528,
754,default_server,2025-02-14 23:50:18,10.5,,72.5,9.6,2400128000,4301207552,
751,default_server,2025-02-14 23:50:15,7.2,,72.4,9.6,2400126976,4301204480,
752,default_server,2025-02-14 23:50:15,7.5,,72.4,9.6,2400126976,4301204480,
749,default_server,2025-02-14 23:50:12,5.9,,72.5,9.6,2400125952,4301202432,
750,default_server,2025-02-14 23:50:12,7.1,,72.5,9.6,2400125952,4301202432,
747,default_server,2025-02-14 23:50:09,6.9,,72.5,9.6,2400124928,4301200384,
748,default_server,2025-02-14 23:50:09,5.8,,72.5,9.6,2400124928,4301200384,
745,default_server,2025-02-14 23:50:06,5.0,,72.5,9.6,2400123904,4301197312,
746,default_server,2025-02-14 23:50:06,7.8,,72.4,9.6,2400123904,4301197312,
743,default_server,2025-02-14 23:50:03,11.5,,72.4,9.6,2400121856,4301194240,
744,default_server,2025-02-14 23:50:03,12.5,,72.5,9.6,2400121856,4301194240,
741,default_server,2025-02-14 23:50:00,8.7,,72.5,9.6,2400115712,4301176832,
742,default_server,2025-02-14 23:50:00,8.7,,72.5,9.6,2400115712,4301176832,
740,default_server,2025-02-14 23:49:57,15.7,,72.8,9.6,2400114688,4301174784,
739,default_server,2025-02-14 23:49:56,18.0,,72.6,9.6,2400114688,4301174784,
738,default_server,2025-02-14 23:49:54,9.5,,72.2,9.6,2400108544,4301168640,
737,default_server,2025-02-14 23:49:53,8.4,,72.1,9.6,2400108544,4301167616,
736,default_server,2025-02-14 23:49:51,5.0,,72.1,9.6,2400078848,4301159424,
735,default_server,2025-02-14 23:49:50,3.5,,72.0,9.6,2400078848,4301159424,
734,default_server,2025-02-14 23:49:48,8.1,,72.2,9.6,2400078848,4301159424,
733,default_server,2025-02-14 23:49:47,7.1,,72.2,9.6,2400078848,4301159424,
732,default_server,2025-02-14 23:49:45,7.0,,72.4,9.6,2400078848,4301147136,
731,default_server,2025-02-14 23:49:44,7.1,,72.4,9.6,2400078848,4301147136,
730,default_server,2025-02-14 23:49:42,10.8,,72.4,9.6,2400063488,4301136896,
729,default_server,2025-02-14 23:49:41,10.7,,72.4,9.6,2400063488,4301136896,
728,default_server,2025-02-14 23:49:39,13.8,,72.8,9.6,2400063488,4301136896,
727,default_server,2025-02-14 23:49:38,13.0,,72.7,9.6,2400063488,4301136896,
726,default_server,2025-02-14 23:49:36,6.4,,71.9,9.6,2400063488,4301135872,
725,default_server,2025-02-14 23:49:35,6.5,,72.0,9.6,2400063488,4301135872,
724,default_server,2025-02-14 23:49:33,14.9,,72.8,9.6,2400043008,4301124608,
723,default_server,2025-02-14 23:49:32,15.9,,72.8,9.6,2400043008,4301124608,
722,default_server,2025-02-14 23:49:30,11.6,,72.8,9.6,2400041984,4301124608,
721,default_server,2025-02-14 23:49:29,11.5,,72.9,9.6,2400041984,4301124608,
720,default_server,2025-02-14 23:49:27,10.3,,72.8,9.6,2399985664,4300887040,
719,default_server,2025-02-14 23:49:26,9.4,,72.8,9.6,2399985664,4300887040,
718,default_server,2025-02-14 23:49:24,9.9,,72.7,9.6,2399926272,4300828672,
717,default_server,2025-02-14 23:49:23,8.1,,72.6,9.6,2399926272,4300828672,
716,default_server,2025-02-14 23:49:21,13.2,,72.7,9.6,2399926272,4300827648,
715,default_server,2025-02-14 23:49:20,13.0,,72.7,9.6,2399926272,4300827648,
714,default_server,2025-02-14 23:49:18,7.4,,72.7,9.6,2399921152,4300824576,
713,default_server,2025-02-14 23:49:17,12.9,,72.7,9.6,2399921152,4300824576,
712,default_server,2025-02-14 23:49:15,5.9,,72.4,9.6,2399916032,4300823552,
711,default_server,2025-02-14 23:49:14,6.2,,72.5,9.6,2399916032,4300823552,
710,default_server,2025-02-14 23:49:12,3.1,,71.5,9.6,2399909888,4300817408,
709,default_server,2025-02-14 23:49:11,1.9,,71.5,9.6,2399909888,4300817408,
708,default_server,2025-02-14 23:49:09,4.6,,71.5,9.6,2399909888,4300816384,
707,default_server,2025-02-14 23:49:08,4.2,,71.7,9.6,2399909888,4300816384,
705,default_server,2025-02-14 23:49:05,4.1,,72.3,9.6,2399890432,4300813312,
706,default_server,2025-02-14 23:49:05,8.1,,72.2,9.6,2399901696,4300814336,
703,default_server,2025-02-14 23:49:02,14.3,,72.7,9.6,2399856640,4300808192,
704,default_server,2025-02-14 23:49:02,11.9,,72.7,9.6,2399867904,4300808192,
701,default_server,2025-02-14 23:48:59,10.0,,72.9,9.6,2399855616,4300806144,
702,default_server,2025-02-14 23:48:59,11.1,,72.8,9.6,2399855616,4300806144,
699,default_server,2025-02-14 23:48:56,12.6,,72.9,9.6,2399853568,4300802048,
700,default_server,2025-02-14 23:48:56,13.3,,72.8,9.6,2399853568,4300802048,
697,default_server,2025-02-14 23:48:53,9.8,,72.8,9.6,2399852544,4300798976,
698,default_server,2025-02-14 23:48:53,11.2,,72.8,9.6,2399852544,4300798976,
695,default_server,2025-02-14 23:48:50,5.2,,72.7,9.6,2399850496,4300794880,
696,default_server,2025-02-14 23:48:50,6.5,,72.7,9.6,2399851520,4300795904,
693,default_server,2025-02-14 23:48:47,11.5,,72.6,9.6,2399849472,4300792832,
694,default_server,2025-02-14 23:48:47,12.3,,72.6,9.6,2399849472,4300792832,
691,default_server,2025-02-14 23:48:44,10.5,,72.6,9.6,2399848448,4300788736,
692,default_server,2025-02-14 23:48:44,10.9,,72.6,9.6,2399848448,4300788736,
689,default_server,2025-02-14 23:48:41,12.0,,72.4,9.6,2399840256,4300777472,
690,default_server,2025-02-14 23:48:41,14.4,,72.5,9.6,2399840256,4300777472,
687,default_server,2025-02-14 23:48:38,8.0,,72.4,9.6,2399839232,4300774400,
688,default_server,2025-02-14 23:48:38,9.2,,72.3,9.6,2399839232,4300775424,
685,default_server,2025-02-14 23:48:35,8.9,,72.2,9.6,2399809536,4300768256,
686,default_server,2025-02-14 23:48:35,8.9,,72.2,9.6,2399828992,4300768256,
683,default_server,2025-02-14 23:48:32,11.0,,72.0,9.6,2399778816,4300760064,
684,default_server,2025-02-14 23:48:32,13.5,,72.1,9.6,2399800320,4300760064,
681,default_server,2025-02-14 23:48:29,7.0,,72.2,9.6,2399766528,4300744704,
682,default_server,2025-02-14 23:48:29,7.1,,72.1,9.6,2399766528,4300744704,
679,default_server,2025-02-14 23:48:26,6.7,,72.2,9.6,2399766528,4300744704,
680,default_server,2025-02-14 23:48:26,5.5,,72.2,9.6,2399766528,4300744704,
677,default_server,2025-02-14 23:48:23,6.2,,72.4,9.6,2399756288,4300723200,
678,default_server,2025-02-14 23:48:23,8.1,,72.3,9.6,2399756288,4300723200,
675,default_server,2025-02-14 23:48:20,12.4,,72.4,9.6,2399739904,4300705792,
676,default_server,2025-02-14 23:48:20,11.4,,72.3,9.6,2399739904,4300705792,
673,default_server,2025-02-14 23:48:17,11.3,,72.5,9.6,2399733760,4300703744,
674,default_server,2025-02-14 23:48:17,12.7,,72.6,9.6,2399738880,4300703744,
671,default_server,2025-02-14 23:48:14,7.5,,72.6,9.6,2399727616,4300678144,
672,default_server,2025-02-14 23:48:14,6.7,,72.7,9.6,2399727616,4300678144,
669,default_server,2025-02-14 23:48:11,16.6,,73.4,9.6,2399724544,4300678144,
670,default_server,2025-02-14 23:48:11,15.2,,73.4,9.6,2399724544,4300678144,
667,default_server,2025-02-14 23:48:08,11.6,,72.7,9.6,2399716352,4300668928,
668,default_server,2025-02-14 23:48:08,7.2,,72.7,9.6,2399716352,4300668928,
665,default_server,2025-02-14 23:48:05,4.5,,72.1,9.6,2399694848,4300647424,
666,default_server,2025-02-14 23:48:05,5.4,,72.1,9.6,2399694848,4300647424,
663,default_server,2025-02-14 23:48:02,7.5,,72.0,9.6,2399693824,4300646400,
664,default_server,2025-02-14 23:48:02,8.9,,71.9,9.6,2399693824,4300646400,
661,default_server,2025-02-14 23:47:59,3.9,,71.9,9.6,2399693824,4300646400,
662,default_server,2025-02-14 23:47:59,4.4,,71.9,9.6,2399693824,4300646400,
659,default_server,2025-02-14 23:47:56,12.8,,72.7,9.6,2399685632,4300638208,
660,default_server,2025-02-14 23:47:56,12.7,,72.7,9.6,2399685632,4300638208,
657,default_server,2025-02-14 23:47:53,14.3,,73.0,9.6,2399657984,4300500992,
658,default_server,2025-02-14 23:47:53,13.7,,72.9,9.6,2399657984,4300500992,
655,default_server,2025-02-14 23:47:50,3.7,,72.4,9.6,2399652864,4300499968,
656,default_server,2025-02-14 23:47:50,3.0,,72.4,9.6,2399652864,4300499968,
653,default_server,2025-02-14 23:47:47,7.2,,72.5,9.6,2399651840,4300498944,
654,default_server,2025-02-14 23:47:47,7.4,,72.5,9.6,2399651840,4300498944,
